timestamp,symbol,price
2024-08-12 17:36:38,SAGAUSDT,1.6912
2024-08-12 17:36:38,SAGAUSDT,1.6917
2024-08-12 17:36:39,SAGAUSDT,1.6919
2024-08-12 17:36:40,SAGAUSDT,1.6919
2024-08-12 17:36:42,SAGAUSDT,1.6908
2024-08-12 17:36:43,SAGAUSDT,1.6918
2024-08-12 17:36:43,SAGAUSDT,1.6918
2024-08-12 17:36:44,SAGAUSDT,1.6918
2024-08-12 17:36:46,SAGAUSDT,1.6914
2024-08-12 17:36:47,SAGAUSDT,1.6919
2024-08-12 17:36:48,SAGAUSDT,1.6920
2024-08-12 17:36:49,SAGAUSDT,1.6920
2024-08-12 17:36:49,SAGAUSDT,1.6920
2024-08-12 17:36:51,SAGAUSDT,1.6925
2024-08-12 17:36:52,SAGAUSDT,1.6924
2024-08-12 17:36:52,SAGAUSDT,1.6924
2024-08-12 17:36:54,SAGAUSDT,1.6926
2024-08-12 17:36:54,SAGAUSDT,1.6926
2024-08-12 17:36:55,SAGAUSDT,1.6923
2024-08-12 17:36:57,SAGAUSDT,1.6913
2024-08-12 17:36:58,SAGAUSDT,1.6913
2024-08-12 17:36:59,SAGAUSDT,1.6913
2024-08-12 17:37:00,SAGAUSDT,1.6913
2024-08-12 17:37:01,SAGAUSDT,1.6910
2024-08-12 17:37:02,SAGAUSDT,1.6910
2024-08-12 17:37:03,SAGAUSDT,1.6921
2024-08-12 17:37:04,SAGAUSDT,1.6921
2024-08-12 17:37:05,SAGAUSDT,1.6923
2024-08-12 17:37:06,SAGAUSDT,1.6923
2024-08-12 17:37:07,SAGAUSDT,1.6921
2024-08-12 17:37:08,SAGAUSDT,1.6941
2024-08-12 17:37:09,SAGAUSDT,1.6941
2024-08-12 17:37:10,SAGAUSDT,1.6941
2024-08-12 17:37:11,SAGAUSDT,1.6943
2024-08-12 17:37:12,SAGAUSDT,1.6943
2024-08-12 17:37:13,SAGAUSDT,1.6929
2024-08-12 17:37:14,SAGAUSDT,1.6929
2024-08-12 17:37:14,SAGAUSDT,1.6935
2024-08-12 17:37:16,SAGAUSDT,1.6938
2024-08-12 17:37:17,SAGAUSDT,1.6938
2024-08-12 17:37:18,SAGAUSDT,1.6941
2024-08-12 17:37:19,SAGAUSDT,1.6941
2024-08-12 17:37:20,SAGAUSDT,1.6948
2024-08-12 17:37:21,SAGAUSDT,1.6948
2024-08-12 17:37:22,SAGAUSDT,1.6947
2024-08-12 17:37:23,SAGAUSDT,1.6938
2024-08-12 17:37:24,SAGAUSDT,1.6942
2024-08-12 17:37:25,SAGAUSDT,1.6929
2024-08-12 17:37:26,SAGAUSDT,1.6929
2024-08-12 17:37:27,SAGAUSDT,1.6933
2024-08-12 17:37:27,SAGAUSDT,1.6933
2024-08-12 17:37:29,SAGAUSDT,1.6941
2024-08-12 17:37:30,SAGAUSDT,1.6946
2024-08-12 17:37:31,SAGAUSDT,1.6943
2024-08-12 17:37:32,SAGAUSDT,1.6940
2024-08-12 17:37:33,SAGAUSDT,1.6940
2024-08-12 17:37:33,SAGAUSDT,1.6936
2024-08-12 17:37:35,SAGAUSDT,1.6934
2024-08-12 17:37:36,SAGAUSDT,1.6939
2024-08-12 17:37:37,SAGAUSDT,1.6939
2024-08-12 17:37:38,SAGAUSDT,1.6939
2024-08-12 17:37:39,SAGAUSDT,1.6939
2024-08-12 17:37:40,SAGAUSDT,1.6939
2024-08-12 17:37:40,SAGAUSDT,1.6939
2024-08-12 17:37:41,SAGAUSDT,1.6939
2024-08-12 17:37:43,SAGAUSDT,1.6943
2024-08-12 17:37:44,SAGAUSDT,1.6941
2024-08-12 17:37:45,SAGAUSDT,1.6939
2024-08-12 17:37:46,SAGAUSDT,1.6939
2024-08-12 17:37:47,SAGAUSDT,1.6939
2024-08-12 17:37:48,SAGAUSDT,1.6939
2024-08-12 17:37:49,SAGAUSDT,1.6935
2024-08-12 17:37:49,SAGAUSDT,1.6935
2024-08-12 17:37:50,SAGAUSDT,1.6935
2024-08-12 17:37:52,SAGAUSDT,1.6944
2024-08-12 17:37:53,SAGAUSDT,1.6945
2024-08-12 17:37:54,SAGAUSDT,1.6943
2024-08-12 17:37:55,SAGAUSDT,1.6943
2024-08-12 17:37:56,SAGAUSDT,1.6943
2024-08-12 17:37:56,SAGAUSDT,1.6943
2024-08-12 17:37:58,SAGAUSDT,1.6943
2024-08-12 17:37:59,SAGAUSDT,1.6937
2024-08-12 17:38:00,SAGAUSDT,1.6937
2024-08-12 17:38:01,SAGAUSDT,1.6936
2024-08-12 17:38:02,SAGAUSDT,1.6936
2024-08-12 17:38:03,SAGAUSDT,1.6936
2024-08-12 17:38:04,SAGAUSDT,1.6936
2024-08-12 17:38:05,SAGAUSDT,1.6936
2024-08-12 17:38:06,SAGAUSDT,1.6940
2024-08-12 17:38:07,SAGAUSDT,1.6942
2024-08-12 17:38:08,SAGAUSDT,1.6942
2024-08-12 17:38:09,SAGAUSDT,1.6942
2024-08-12 17:38:10,SAGAUSDT,1.6944
2024-08-12 17:38:11,SAGAUSDT,1.6946
2024-08-12 17:38:12,SAGAUSDT,1.6946
2024-08-12 17:38:14,SAGAUSDT,1.6946
2024-08-12 17:38:15,SAGAUSDT,1.6943
2024-08-12 17:38:16,SAGAUSDT,1.6943
2024-08-12 17:38:17,SAGAUSDT,1.6941
2024-08-12 17:38:18,SAGAUSDT,1.6940
2024-08-12 17:38:19,SAGAUSDT,1.6925
2024-08-12 17:38:20,SAGAUSDT,1.6925
2024-08-12 17:38:21,SAGAUSDT,1.6921
2024-08-12 17:38:21,SAGAUSDT,1.6921
2024-08-12 17:38:23,SAGAUSDT,1.6922
2024-08-12 17:38:24,SAGAUSDT,1.6922
2024-08-12 17:38:25,SAGAUSDT,1.6922
2024-08-12 17:38:26,SAGAUSDT,1.6922
2024-08-12 17:38:27,SAGAUSDT,1.6922
2024-08-12 17:38:28,SAGAUSDT,1.6924
2024-08-12 17:38:29,SAGAUSDT,1.6916
2024-08-12 17:38:30,SAGAUSDT,1.6916
2024-08-12 17:38:31,SAGAUSDT,1.6917
2024-08-12 17:38:32,SAGAUSDT,1.6927
2024-08-12 17:38:33,SAGAUSDT,1.6924
2024-08-12 17:38:34,SAGAUSDT,1.6919
2024-08-12 17:38:35,SAGAUSDT,1.6919
2024-08-12 17:38:36,SAGAUSDT,1.6923
2024-08-12 17:38:37,SAGAUSDT,1.6923
2024-08-12 17:38:38,SAGAUSDT,1.6923
